corpus,label
hài_lòng hài_lòng hài_lòng hài_lòng hài_lòng hài_lòng hài_lòng hài_lòng hài_lòng hài_lòng hài_lòng hài_lòng hài_lòng hài_lòng hài_lòng hài_lòng hài_lòng hài_lòng hài_lòng hài_lòng hài_lòng hài_lòng hài_lòng hài_lòng hài_lòng hài_lòng hài_lòng hài_lòng hài_lòng hài_lòng hài_lòng hài_lòng,2
giao hơi chậm nhưng cũng thông_cảm vì covit còn về chất_lượng thì ngon khỏi bàn các bạn ơi,2
tiện_dụng khá chắc_chắn chân_đế dán hơi ẩu_k ngay_ngắn,2
ốp đẹp sang giao nhanh rất hài_lòng ạ,2
,2
,2
mình không lăn được con_lăn chán quá mình mua lại con cùi cùi hãng khác lại k bị tình_trạng này,2
,2
sản_phẩm hoạt_động ok,2
chất_lượng tốt,2
,2
có nt hỏi shop là sản_phẩm được sạc trg bao_lâu và shop không trả_lời đã vậy không nghe được cùg lúc 2 tai chỉ nghe đc 1 tai_cáu thật_sự,0
sản_phẩm dùng quá tệ nghe chập_chờn tiếng lúc được lúc mất,0
,2
,2
,2
hàng đẹp chất_lượng tốt shop gói hàng cẩn_thận giao hàng nhanh rất ưng_ý,2
,2
2 cái thì bị hỏng 1 cái 64 gb kiểm_tra thì dc có 2 gb thôi nhờ shop thứ hồi bảo_hành cho tôi,1
bé dùng 1 tháng nay tạm ổn,2
,2
sạc tốt chạy ổn_định,2
dây bi_lồi phần trong ra co_bao đảm_ko,2
đẹp nhẹ gọn,2
,2
,2
,2
hàng ok,2
,2
,2
loa nhỏ gọn âm_lượng to rất ưng_ý ạ còn pin mình chưa sử_dụng lâu nên không biết là thời_lượng bao_lâu,2
tốt,2
chuột nhạy di_chuyển mượt dpi cao giao hàng rất nhanh sớm hơn dự_kiến,2
,2
dùng tốt cầm cảm_giác khá xịn,2
,2
,2
,2
hàng tiki mua luôn uy_tín,2
tạm được,2
,2
ổn,2
,2
không đúng mô_tả không xài được vẫn nhìn được,0
chuột nhạy_cầm chắc tay rất êm gần như không phát ra tiếng_động tiki đóng_gói cẩn_thận giao hàng rất nhanh có 1 vài vấn_đề mà lúc mua 11 11 mình cũng quan_tâm tên sản_phẩm có_thể do logitech chưa thống_nhất mẫu này trên trang_chủ của logitech để tên m331 silent_plus nhưng lại dẫn link sang sản_phẩm logitech m330 silent plus còn tiki để tên ban_đầu là m331 silent plus sau đó đã bỏ plus giống với tên trên hộp sản_phẩm bị mở hộp mình có đọc được phần trả_lời của nhà phân_phối khi khách thắc_mắc về vấn_đề này trên hay không nhớ chính_xác là ở đâu v v chuột đều được mở hộp ra trước để kiểm_tra dán tem thêm pin bảo_hành 12 tháng tiki có kèm hóa đơn ở phần đơn hàng,2
,2
,2
,2
hàng đẹo dùng khá ok trong tầm giá,2
,2
,2
ốp lưng đẹp dể tháo lắp còn độ bền thì phải để thời_gian kiểm_chứng,2
hàng gửi nhanh đúng mẫu_mã chất_lượng âm_thanh ổn mà mẫu này nghe phòng nhỏ thôi,2
lưng mặt kính không bám vân tay dùng rất thích viền dẽo dễ tháo lắp,2
,2
,2
,2
ok,2
,2
hàng còn seal ngay nắp hộp sạc đc bọc dạng vải hay nhung gì đấy nên vẫn có_thể đứt nhé nhưng bền hơn cao_su bth truyền được dữ_liệu tốt lý_do chính mình mua và dùng sạc nhanh đc đầu sạc ko lỏng lẽo khá ok tầm_giá này cáp này best choice ko yêu_cầu dùng lâu_dài dùng cáp này đc,2
,2
,2
tốt chắc_chắn và chuẩn_đồ nhưng gửi nhầm màu vẫn chấp_nhận được,2
,2
,2
,2
,2
ship hàng siêu_nhanh và đóng_gói siêu cẩn_thận,2
,2
shop giao hàng nhanh thanks shop nhé,2
,2
giao không đúng chuột như mô_tả vì giá_trị không cao nên mình ngại đổi trả rate 2 sao để cửa_hàng biết vấn_đề,0
,2
,2
,2
,2
bền đẹp xạc tốt,2
,2
,2
quá tốt,2
,2
,2
,2
,2
chất_lượng cao_cáp rất chắc_chắn đầu cắm vừa vặn khó gãy,2
,2
quay lại đánh_giá sau 2 tháng sử_dụng thật_sự êm_tay dùng lâu đỡ_mỏi và màu_sắc không bị sến mà siêu sang dễ_thương và năng_động nữa,2
shop bán hàng nhanh ốp đẹp nè,2
hàng ok chắc_chắn độ bám đt khá tốt không lo bị giựt,2
,2
,2
mô tơ hỏng không xử_dụng đc,0
,2
mới nhận chưa dùng thử nhưng kiểm_tra cảm_quang rất ok,2
,2
,2
sản_phẩm xài đẹp và ok lắm_hình mang tính_chất_minh họa nha,2
dùng ổn lắm luôn,2
sạc sài bao_ok lúc đầu thì cảm_thấy hơi lo_sợ do xài ip nên trong đầu vẫn nghĩ dùng ip sẽ hợp_lí hơn nhiều hay ho hơn nhiều ai dè nghe lời bạn mua dùng thử xài một lần là nghiện luôn sạc bao nhanh nhận được hàng nhìn sướng nhỏ gọn mà trông xịn dã_man cực_kỳ thích hãng này luôn,2
,2
,2
,2
tốt,2
,2
,2
,2
,2
chất_lượng kém nhanh bể,0
tôi đã quên bộ_sạc khi tôi tạm_thời ra ngoài tôi đã đặt một cái và nhận được nó trong vòng chưa đầy một giờ nó có_thể được sạc ngay_lập_tức,2
,2
giao nhanh hàng đóng_gói cản thận,2
âm_thanh chất_lượng tốt sản_phẩm đẹp tầm giá tiền này thì quá ok,2
,2
chuột dùng rất mượt_nha giúng_hình nũa,2
giao hàng rất rất nhanh hài_lòng,2
,2
,2
,2
tốt,2
hài_lòng về chất_lượng sản_phẩm,2
dây để 2 m nhưng lại ship 1 m,0
,2
,2
sản_phẩm quá_tệ không hài_lòng khi sử_dụng,0
,2
đẹp,2
,2
,2
tai nghe chống điếc thôi nha ae nên đừng hi_vọng gì nhiều chơi game fps thì thôi bỏ đi,0
ok,2
,2
,2
,2
rất mỏng nhẹ không bị nóng tuy_nhiên mỗi lần cắm đầu hdmi vào macbok và monitor touchid không còn hoạt_động nhạy nữa bỏ hub ra là hoạt_động tốt liền không hiểu lý_do,0
âm_thanh tốt pas hay có đầu bọc silicon dự_phòng đeo không dễ rớt ra ngoài,2
rất tốt,2
,2
,2
,2
bàn_phím rất tốt sẽ ủng_hộ shop lần sau,2
ok,2
mình muốn hoàn lại sản_phẩm mình mua hôm 8 11 mà hôm_nay 10 11 đã hỏng mic r mình còn dạy_học nữa mà nói học_sinh không nghe thấy gì ghi_âm cũng không nghe thấy tiếng,0
,2
,2
,2
,2
dễ dùng trâu thiết_bị và tai nghe có_thể cách nhau từ 1 1 5 m dùng đc liên_tục 3 5 4 h liên_tục phần sạc_tai nghe sạc giống như sạc dự_phòng đầy 100 thì sạc đc cho tai nghe 4 5 lần hiện_tại chỉ mới dùng chưa biết lâu_dài dùng sao,2
ok sử_dụng để kết nói external_hd với macbok m1,2
,2
tai nghe giao nhanh xịn xò trông rất thích chất_lượng âm_thanh tốt hi_vọng sẽ bền_bỉ,2
,2
,2
,2
,2
,2
đã nhận hàng đúng như mô_tả sao cùng một nơi bán cùng một si_ri sản_phẩm giá lại có 159 k 225 k 259 k và giá sít cũng đưa ra khác nhau lúc thì chỉ có 19 k 29 k lúc 19 29 39 làm cho khách_hàng_không biết_đâu mà tin sợ bị mua hớ hoặc chất_lượng sp ra sao tiki cần xem_xét lại vấn_đề này,2
,2
,2
,2
,2
,2
,2
,2
không có hộp nhìn không chắc_chắn,2
,2
ok,2
tai nghe sao mình cấm vào máy_tính thì chỉ có_thể nghe hoặc nói vậy admin ơi không_thể nghe và nói cùng lúc được ak,2
,2
sản_phẩm tốt hỗ_trợ nhiệt_tình ạ,2
,2
,2
giao nhanh dùng rất ổn luôn tai nghe đẹp chất_âm tốt đóng_gói kỹ_ổn trong tầm giá bán,2
,2
,2
cực đẹp luôn mọi người ơi,2
họa tiết in trên mouse và sắc_nét chỉ có 2 điều không hài_lòng lắm là 1 muốn lấy receiver thì phải tháo pin ra rất bất_tiện 2 chuột dễ bám bẩn mỗi khi dùng xong là phải vệ_sinh lại,2
,2
,2
jack cắm vào khó rút ra âm_thanh truyền đến tai nghe nhỏ hơn trước nhiều phải vặn volume lên rất to so với trước_kia,1
chuột hơi nặng so với g102 bật đèn led cảm_giác hơi ấm tiếng click chuột cũng to hơn nhìn_chung chỉ ở mức ok so với giá mình mua là 265 k,1
nhỏ gọn đầy_đủ chức_năng,2
xài 1 tuần đã hỏng nên phải mua cái khác xịn hơn đúng là tiền nào của nấy,0
,2
túi đẹp đường may chắc_chắn hài_lòng,2
,2
,2
,2
,2
chuyển từ dvi sang hdmi xuất_hình fhd tốt còn có audio không thì chưa,2
,2
,2
tp link chưa bao_giờ làm mình thất_vọng cắm phát dùng ngay kết_nối rất ổn_định nói_chung cứ thiết_bị mạng chọn tp link không cần suy_nghĩ nha,2
thiết_kế đẹp hàng tốt kết_nối nhanh,2
giao hàng nhanh đúng chất_lượng âm_thanh khi dùng với điện_thoại rất tốt,2
rất đẹp,2
,2
,2
ok,2
sạc nhanh hàng nguyên_seal đợi dùng thêm 1 thời_gian nữa mới đánh_giá chi_tiết trước_mắt thấy tốt,2
,2
hài_lòng về chất_lượng sản_phẩm đẹp được tặng mũ cũng rất ok giao hàng nhanh dịch_vụ tốt,2
,2
mình mua để kết_nối với loa không dây nhưng không khắc_phục được tín_hiệu giật âm_thanh khi phát nên không đánh_giá được hiệu_quả chính_xác của sp,2
,2
sạc rất ngon hỗ_trợ sạc đc nhiều thiết_bị,2
,2
xịn gud gud,2
ốp đẹp chắc_chắn,2
,2
mẫu đồng_hồ rất đẹp_nha bé nhà mình rất thích dịch nhưng shop giao hàng rất nhanh đồng_hồ sử_dụng rất tốt_bin rất trâu_nha 2 ngày vẫn còn bin luôn sẽ ủng_hộ shop tiếp ạ,2
chuột mượt màu_sắc rất đẹp,2
bàn phím ngon hơn bàn_phím k120 nhà mọi người tiền nào của nấy mình dùng thấy gõ êm hơn bàn_phím k120 điểm trừ duy_nhất nhà thiết_kế đã loại_bỏ đi đèn báo numlock chỉ giữ lại đèn báo caplock trong 3 loại đèn báo so với bản k120 bỏ đèn báo scrol lock cũng đc vì mình ít dùng đây là điểm mình không thích ngoài_ra so với bàn_phím k120 mình đã quen với việc các nút f nằm trên cùng đổi qua dùng bàn_phím này mấy nút f lại nằm thụt xuống chút khiến lúc chưa quen mình hay rê nhầm ngón tay trong mấy nút trên cùng có nút tắt nguồn vốn hiếm khi dùng đang có làm_việc hệ_trọng mà rớ tay nhấn nhầm nút này cái chắc tiêu mình nghĩ nên bỏ nút này đi,2
,2
,2
,2
mạng chạy không nổi lướt fac mua hàng chứ đừng nói là vô gole,2
,2
,2
chất_lượng,2
,2
ok tốt,2
cực_kỳ hài_lòng,2
,2
,2
,2
pin này thì xịn rồi hàng chính hãng made in japan,2
,2
2 tai nghe cùng 1 bên nên ko kết_nối cùng 1 lúc được,0
,2
tiện_lợi dễ dán dễ sử_dụng,2
,2
túi dùng rất oki đúng như hình,2
,2
,2
,2
mua 12 pro giao 12 pro max lần thứ 2 giao hàng vậy rồi nha_shop chuyên_nghiệp lên ạ,0
hàng tốt_ổn vừa tay,2
giao hàng nhanh hơn mong_đợi tặng shop 5,2
,2
,2
nhỏ gọn đẹp,2
mình cắm vào không sử_dụng đc dvi to hdmi_hơi chán vì mua hàng online không thử trước được đã dùng tiki now để nhận nhanh rồi mà về lại để không,0
nói_chung chong nhin trộm được nhưng lam giảm độ snag màn hinh phải tang_đo sang hết cỡ,2
,2
pin vào chậm để vào máy chập_chờn lúc nhận lúc không pin cầm nặng tay sạc_cục sạc lâu đầy cực,1
,2
cáp đẹp chất_lượng,2
,2
,2
tốt cung_đung chất_lượng,2
,2
sản_phẩm tốt,2
bao da này chất_lượng hoàn_thiện kém nam châm_hít rất yếu_ipad dễ rơi ra,0
,2
,2
,2
hàng ok,2
thiết_kế tốt chất_liệu mềm chức_năng tắt mở thông_minh case phía sau dẻo không làm trầy_máy rất hài_lòng,2
giao hàng quá nhanh tối 20 đặt_hàng mà trưa 21 nhận rồi,2
,2
đặt iphone 11 thường giao iphonex 10 thường dán ko vừa,0
,2
sạc không có điện cắm vào cáp nào sạc cũng không được,0
chơi game nghe tiếng chân ok mic hơi nhỏ trộm_vía mua 1 tuần con báo cắn đứt phăng,2
mình đã tham_khảo rất kỹ và thấy rằng giá tiki bán là tốt nhất nên mình mới quyết_định mua 1 sao tiki giao hàng rõ nhanh mặc_dù đã chọn giao hàng_không nhanh 1 sao 5 sao cho sản_phẩm dùng tốt không lỗi_lầm hình_thức đẹp logitech thì khỏi bàn tổng_cộng là 7 sao nhưng chỉ được cho tối_đa 5 sao thôi d,2
đầu cắm usb nông_cắm bị lỏng ko dùng được,0
,2
ok so với tầm_giá đã mua thêm 02 cái để tặng cháu,2
,2
,2
,2
nên mua của shop nên quay lại nếu có nhu_cầu mua đồ khác các bạn ạ hàng hóa ở thời_đại này nhiều không hãng này thì hãng khác không loại này thì loại khác rất đa_dạng tùy nhu_cầu điều ưng_ý là ở dịch_vụ các bạn làm rất tốt hàng mình nhận bị lỗi thì được đổi hàng ngay nhu_cầu của mình đơn_giản nghe nhạc_phật khi đi chơi đây_đó nên tai nghe này đáp_ứng được đủ tốt,2
chủ shop dán tem như thế_này thì chơi mấy bữa thì bong thôi không biết sau_này bảo_hành kiểu gì nữa chưa bàn về chất_lượng chỉ cần nhìn dán tem thế_này đã thấy không ưng rồi không biết cái này phải shop vô_ý không nữa phím chơi cũng không cứng như mọi người nói còn độ bền thì phải cần thời_gian kiểm_chứng chắc vài bữa nữa tem_bong thì bảo_hành như không,1
,2
,2
,2
shop không gửi cáp sạc cho mình giao hàng khá nhanh chưa dùng thử nhưng có_vẻ ổn,2
,2
,2
,2
chuột hường dễ cưng vừa tay êm_nha đặt_biệt giao nhanh đặt ngày hôm_qua sáng nay đã có hàng tuyệt,2
sp chắc_chắn cứng_cáp đẹp chất_lượng,2
thực_sự mk rất thích sản_phẩm của shop rẻ và tốt lắm,2
mua chưa được 12 h mà không nghe hết 1 bên,0
chuột gọn_gàng xài mượt giao hàng nhanh_chóng chúc_mừng argentina vô_địch worldcup chúc_mừng mesi,2
,2
mình dùng tikinow nên ship_siêu nhanh tuy_nhiên chất_lượng tai nghe không như mình kì_vọng nó dừng ở mức nghe được phát ra âm_thanh thôi 131 k mình nghĩ là một cái giá hơi cao so với giá_trị của nó vẫn để 5 vì phục_vụ tốt ạ,2
,2
,2
rẻ,2
,2
,2
ngon_lành mình mua cho xe_hơi sạc ok,2
,2
dán hết màn_hình,2
sản_phẩm tương_thích nhanh với các thiết_bị hoạt_động nhạy trong việc ghi_hình_ảnh và dữ_liệu,2
mở ra xài thử ngon_lành setup trên windows 11 dễ_dàng,2
,2
hàng chính hãng bảo_hành lâu tốc_độ ghi cũng ổn,2
thỉnh_thoảng mất kết_nối cả 4 lỗ ảnh chụp lúc mới mua,1
xịn lắm nha dán phát ăn ngay vừa khít không bị lệch như đồ mấy chục nghìn viền hơi cong nhẹ nên vuốt cũng êm nữa rất nên mua,2
đường chỉ may đẹp ốp chắc_chắn nhìn sang chảnh,2
chuột hoạt_động rất ổn cảm_ơn shop_tiki và anh giao hàng nhiều nhen,2
hàng chính hãng giá dễ_chịu,2
,2
mới dùng mà đã mỏi_tay do chuột thiết_kế không hợp_lý kích_thước_chiểu rộng chiều dài nhỏ mà chiều cao_lớn không phù_hợp,0
chuột gì quá tệ_xài thời_gian ngắn đã hư nút scrol_cạch luôn,0
tai nghe sau 1 năm dùng đã bị điếc 2 bên phần dây phía trên rất kém,0
tốt,2
,2
cáp sạc ok sẽ mua lại lần tới,2
sản_phẩm chất_lượng chính hãng sạc ổn_định shop tư_vấn nhiệt_tình,2
,2
,2
vấn_đề là phải đúng chỗ dùng,0
đặt mua ốp lưng iphone x lại giao xr,0
,2
,2
mượt với camera,2
,2
ok,2
,2
ốp đẹp vừa vặn cạnh vuông giá ok,2
,2
sản_phẩm rất là ok giống như mô_tả mh thử rất là ok mh chấm cho shop 5 nhé,2
,2
số seri của hộp khác với thiết_bị,0
chất_lượng thì tốt có_điều mình bị giao hàng chậm quá,2
ok tiền nào của nấy hàng ok_nha ae vừa túi_tiền thời_gian hơn 7 h nha,2
,2
,2
,2
,2
,2
,2
quá ok,2
,2
,2
sản_phẩm tốt giao hàng nhanh,2
sản_phẩm đúng với mô_tả giao hàng đúng thời_gian,2
,2
rất ok,2
,2
,2
,2
giao hàng nhanh hàng đúng như mô_tả chất_lượng,2
,2
đẹp trong tầm giá ok,2
kg hoạt_động khi cắm vào đt,0
,2
shop giao hàng nhanh đóng_gói cẩn_thận hỗ_trợ tốt,2
hàng đẹp dịch_vụ tiki tốt,2
,2
,2
tốt,2
,2
giao,2
,2
,2
hình tròn làm vẫn lệch vs quả táo sau lưng,2
hoạt_động được vài ngày khá ổn_định hi_vọng bền lâu,2
đóng_gói hàng nguyên_seal chất_lượng sản_phẩm chuột_nhạy lắm vẫn đang tìm_hiểu các nút bên thành có công_dụng gì đến hiện_tại là 2 nút bên trái có_thể refresh lại website hoặc di_chuyển lên_xuống các nick_chat trong bản website,2
,2
dây khá hay ko bị vướng khi cuộn chất_lượng rất tốt,2
,2
dùng tốt trông như hình_độ bền thì phải dùng thêm thời_gian,2
,2
,2
,2
âm_thanh to rõ cạnh loa hơi bén tạm ổn trong tầm giá,2
bên chọn sai_kích_cỡ muốn đổi lại ốp lưng iphone 12 pro,1
